LON,LAT,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
275.0678101,48.08630753,6.506541772,7.97411435,5.181658385,7.243668298,7.777011465,5.209662319,8.092301714,7.910483289,8.312298485,8.461347634,5.237659496,5.338088764,4.316561515,7.039495679,7.444500537,6.144633964,7.259114547,6.45321352,6.231904721,6.813438835,7.817119891,6.101301812,7.123404284,6.400382213,5.004989915,6.834678696,6.175195931,5.194662854,7.336780545,5.969152829,9.712483153,4.974357433,4.451153628,3.841435678,4.898391971,5.106930001,4.935831587,6.774607036,3.924760682,4.551162166,7.076496923,9.239185735,4.806588446,4.60568082,3.90468032,6.574265702,3.625386459,4.623919175,6.80395338,4.210804636,6.448959147,6.870888516,5.469512311,4.984075023,5.719219347,5.319070736,6.261580006,5.809829471,5.94879434,7.106075046,4.624054724,6.161202203,6.517563198,5.616255009,5.952592195,3.09265623,4.73471803,4.181251431,4.373166266,4.758721414,5.75488,3.232686033,2.43413422,2.952415235,3.852921815,3.711316546,5.93728537,3.262076091,5.345755733,3.676796849,4.756241364,5.706284295,3.028205355,3.00901418,3.14309405,2.872718191,4.099363165,4.079400119,5.338000539,3.191349231,3.062141283,3.145499233,3.8087429,3.074966325,3.729111528
275.1187744,48.30366135,6.179614726,8.66493613,4.901019286,7.665023389,7.036396002,5.17791131,8.007933197,8.093779378,8.212921656,8.9247667,5.23107576,5.317355233,4.878362201,6.614211964,7.029271338,5.550416978,6.518394987,6.62903907,6.140693173,7.126793073,7.927984617,6.556525201,6.920446662,5.940960691,5.212186437,6.756405485,6.239406811,5.248390163,7.749203456,6.465762306,9.451751455,4.948134051,5.207739506,4.516196316,5.386817702,4.912492343,5.32061999,6.313189382,4.484815383,4.429403155,6.666002391,9.379351241,4.907213254,5.857623887,3.90957428,6.499815307,3.999978904,5.024960933,7.211186061,4.450313965,6.879290833,6.446461284,5.720071058,4.81500208,6.837798071,5.202038221,7.356645239,7.846051502,7.065380159,7.546861795,4.917210405,7.008570111,6.574358234,6.592523013,6.82060112,3.490172689,5.011087556,4.974803345,4.436798202,5.446960062,5.696810308,3.698245888,2.914551842,3.922054282,4.635857576,4.391147652,6.622812332,3.481827596,6.005064436,4.195831028,6.067447725,6.062230108,3.322370303,3.844120936,3.557574278,2.928267047,4.839974648,4.615542065,5.302641707,3.623392014,3.681825101,3.610098474,4.104854774,3.36839624,4.072419446
275.1701965,48.52100372,6.534938008,8.715049046,4.432360532,7.754046876,6.844086726,5.212744083,7.245209579,8.415633449,8.504466475,8.930085624,5.207760312,5.257280176,5.319467232,6.932858852,7.31778952,5.803979836,7.09605245,6.984934913,6.736159255,6.945338168,7.213270771,6.920799558,8.208451378,5.567647371,5.058980685,7.007930862,5.765812507,5.292720392,7.465210726,6.775138581,8.842782674,4.597920636,5.208905858,4.499292327,5.982190764,4.566051487,5.103249626,6.444467472,4.569742547,4.547213876,6.861362805,9.173718754,4.790371039,5.936711615,3.535537684,6.173075331,4.57935548,4.986421635,7.151818317,4.705687448,7.135207231,6.969811843,5.906403593,5.398020142,6.678700505,5.137481628,7.405637855,8.123787838,6.695204658,7.69970554,5.142827468,7.482133433,6.280093555,6.29379951,7.363326033,3.873563812,5.552636793,5.062029635,4.517149651,6.628210203,5.931229202,4.192465395,3.260575626,4.14406522,4.599648382,4.434906772,6.735320614,3.462131288,6.560318912,4.460140136,6.371426315,6.172896153,3.573031118,4.697297323,4.127299217,2.931421675,5.073182639,5.122162631,5.377250407,3.710960767,4.319364181,3.612444185,4.604164188,3.239175006,4.072775468
275.2221069,48.73831558,6.821915581,8.546230268,4.829831784,7.435084606,6.470426566,4.858664277,7.018353942,8.906527838,8.67554662,8.867920638,5.232219531,5.537650441,5.807032279,7.583150551,7.783157668,5.893396873,7.88811134,7.630447577,6.775688458,7.547871837,6.893805422,7.362934023,9.391862495,5.727003658,6.93860066,7.217410187,5.886042742,5.611387779,7.684741791,7.973987958,8.611887081,5.23737735,5.429698758,5.170491071,5.728786502,4.95601943,4.606823938,7.249776999,4.541092786,4.511740142,7.205955674,9.406736759,5.051914948,5.974561627,4.425331407,6.422411223,5.164106573,5.061023508,7.149535654,5.089946258,7.27672211,7.384528509,6.149430865,5.592732529,6.501988809,5.341946424,7.847976291,8.192845148,7.300548063,7.656223293,5.966103107,8.17419732,6.244665273,7.080666633,7.501914853,4.452305526,5.864861206,5.359927665,4.532673899,7.401910618,6.324997346,4.499040385,3.837306503,4.430378978,4.733601121,4.508316462,7.071816487,3.786666008,6.484101986,4.009571084,6.220574507,5.881881314,3.617453083,5.279719042,4.965137881,3.286283473,5.42255445,5.289079171,5.452259691,3.798705124,4.082786396,3.444869984,4.918180215,4.508924547,3.946576726
275.2744141,48.95559311,7.296555138,7.802638137,4.725297967,6.745888004,6.321077892,5.111390958,7.008928924,8.71480365,8.325918884,8.867600828,4.882759571,5.800447831,5.446351017,7.098149816,8.374283749,6.257502624,7.762086817,7.676243014,6.698044802,8.218124452,7.775288467,8.15619699,9.557520648,6.251048201,6.446174144,7.467280022,5.168275891,5.595009509,7.490353216,7.738391309,8.545999551,5.05738095,5.338212765,5.278828433,5.598709414,5.069007704,4.619255261,7.243163998,4.320171333,4.995446484,7.385721506,9.605469021,5.299192859,5.496857178,4.643830792,6.371880409,5.436467507,5.130495425,7.051277861,5.359984988,7.170089898,7.33903202,6.827099372,5.859543491,6.539381203,5.193717407,7.47752345,8.157710617,7.349930056,7.335342161,6.660864815,7.846500212,5.898093379,7.478206775,7.319201608,4.804563299,5.410356726,5.190446119,5.341540324,7.418509072,6.401184927,4.446546675,4.087476072,5.044050547,4.874046889,4.609700501,7.291155387,3.846610213,6.681819862,3.779006788,5.980989283,5.35569764,3.245309677,5.231815585,5.002553595,3.490121326,5.113334429,5.633127824,5.429389656,3.824525946,4.41300834,3.436137464,5.298610566,4.765520536,4.024229891
275.327179,49.17287064,7.194388682,7.492590773,4.85726007,7.298946118,6.73827708,5.730479218,7.439377575,8.971359563,8.813176293,9.438769643,4.806874377,6.350076089,5.746973438,7.672513809,9.183897498,6.34224757,7.922278341,8.871017706,6.884909,9.08619206,7.884621186,8.309544139,9.890881693,6.668711359,6.490907554,7.52402714,5.520964442,6.280155266,8.017506091,7.653870913,8.496472445,5.166789814,5.712703624,5.875471407,5.718205528,5.669654719,4.870402992,7.83189058,4.753029317,5.010647454,7.602740786,10.27285679,5.446139731,5.246184883,5.675084983,6.676908485,5.450267746,5.579030601,7.306592934,5.606930361,7.272385083,7.67516107,7.433037278,5.891675379,6.919044078,4.984865421,8.147332366,8.343426229,7.386367053,7.370071732,7.038791165,8.593926805,5.69650572,7.004793755,7.716124258,5.147792676,5.65382397,4.969562708,5.482514525,8.023017519,6.463820106,5.097954184,4.485277303,5.477207019,5.029058306,4.586632332,8.219162527,4.146317197,6.550529533,3.849791524,5.841224111,5.576656132,3.561527033,5.714827273,5.469419468,3.799231191,5.362014277,6.876659919,5.686526604,4.256648887,5.051803281,3.698394336,6.057842848,6.270157499,4.150362499
275.3804016,49.39010239,6.874861687,7.591026882,4.986850272,6.756944254,6.796420017,6.592972922,7.553880991,8.418838986,8.590160861,9.442881153,4.885170135,6.975336938,5.548534999,7.7177641,8.794168956,6.897832431,7.157097365,10.04995638,7.333294287,8.829220526,7.603875693,8.182188877,10.39900173,6.616370046,6.255205318,7.826972169,5.262872778,6.382214098,8.209538369,7.913850615,7.949436277,5.432243471,6.030013463,6.127831344,5.748581466,5.641265465,4.914999979,8.073566738,5.411292558,5.376710673,8.186560426,9.527885479,5.663829397,5.950491114,5.684956921,7.13593188,5.453174826,5.385677047,6.974493038,5.857934035,7.001289363,7.792253331,7.631415855,6.252136017,6.524426522,5.161226042,7.865311149,7.960904519,7.537038462,6.984660446,7.256656454,9.387027833,5.543743076,6.383152598,7.427892638,4.729099923,5.825813073,5.258326202,5.53775839,8.071180799,6.068325942,4.927785788,4.5190626,5.621067149,4.961403088,4.679886035,8.817592387,3.979641847,6.240211389,3.845391692,5.75527944,5.667544524,3.430226046,5.52049429,5.917773138,3.911584474,5.18728242,6.533883914,5.727239325,4.249715926,5.066281676,3.530462007,6.288162274,6.691882428,4.296573077
275.4341125,49.60731888,6.667350158,7.699889868,5.239996844,6.729867985,7.286265243,7.268897211,7.915901411,8.496816555,9.148564211,9.233330815,5.374410286,7.35784112,5.620686929,8.548816104,8.851654771,6.738001393,7.039606428,10.37025757,7.888987871,9.316532465,7.515248487,8.291962448,9.770461931,7.226989306,6.833396873,8.546583383,5.687863643,6.663607349,8.183429992,7.712622901,7.648787837,6.090446541,6.212558413,6.282092801,5.510594105,5.815671509,5.135044453,7.852248991,6.066124747,5.47367462,8.23536817,9.575168927,5.904463289,6.290849643,6.286759245,7.093560853,5.709898597,5.49634707,6.92469094,6.450200308,7.91590868,8.499909251,8.63691671,6.51173609,6.32487628,5.701357009,8.266266695,7.362510808,7.731038451,6.948334095,7.441826555,11.35109684,6.086012783,5.820655212,7.46294042,4.94628392,6.267170073,5.178919409,5.774343233,9.668139284,6.46704828,5.184899,4.876119234,5.892643377,5.587009878,5.531737205,9.042077638,3.957284701,6.483280009,4.113860363,5.906030182,6.076441643,3.746079736,6.697310379,6.494206145,4.20809131,5.010743259,7.565092792,6.014816502,4.229475092,5.429891443,4.079293493,6.280717049,7.42758568,4.325484182
275.2895813,47.61745071,6.355106297,8.111573435,6.660669112,8.087815757,9.422175907,6.88952831,10.30865084,7.787030008,8.77067261,8.784874154,5.837562627,6.302693203,5.042353298,7.83866486,8.656664146,8.653169981,8.198637754,6.80741229,7.426080709,9.437632766,9.686881633,6.396102899,8.341825801,7.455091121,6.47420204,7.937317235,7.586178601,5.627678761,8.318896862,6.616086628,8.014952166,5.56845978,4.646843988,4.042726192,5.406889489,6.416290505,5.382481209,7.564869377,5.382483993,5.759265418,8.265434622,7.522677999,5.503299644,5.258891734,5.312915271,6.730241893,3.575175581,5.26683101,7.552174105,4.77527174,6.278273242,7.839552427,4.652762523,5.060266884,6.017587119,6.669792983,6.801705844,6.566109708,6.04796969,7.154647359,4.364092563,6.934084477,4.764214257,4.868330743,6.600453661,3.400601522,3.57148327,3.496827708,4.808263816,4.608823566,7.301455651,3.617116512,2.398820721,3.709864037,4.337715446,4.799454677,5.829388555,3.333398819,6.341675978,4.008186002,3.097653009,5.444293082,3.211053966,3.456637431,3.681453912,4.04809467,4.124285744,4.40468278,5.807222495,3.122816747,3.834798426,3.114483816,2.676404948,3.450391056,4.93306714
275.3410645,47.83470917,6.708081675,8.59527827,5.859432007,7.608985511,8.46573881,5.943127894,9.280088849,7.506877897,8.730997555,9.261591901,5.732100168,5.513694036,4.891532399,7.29996995,7.647102281,7.536266927,7.78118768,6.752705595,6.942665137,8.675237337,8.989699759,6.631486575,7.895118049,6.875903128,5.742034869,6.994112906,6.758090087,5.666961889,8.234539655,6.050319446,9.113310016,5.604889855,4.816421844,4.475894337,5.445693599,5.753378419,5.348316754,7.094430624,5.065571639,5.528606331,8.191389341,8.613303403,5.180571709,5.192025964,4.814796685,6.868172721,3.921656939,5.249326438,7.588300176,4.335839912,6.569899276,7.343433756,5.475530054,5.232371886,6.34992608,6.457016428,6.989464394,5.936203819,6.210048615,7.629630643,4.61261335,6.603226224,5.019318279,4.967220919,6.761914042,3.463336153,4.197947227,3.998581278,4.891801745,4.78467924,6.889573454,3.488427098,2.606877497,3.476451471,4.282452196,4.749929662,6.155174867,3.19111,6.255285512,4.253810549,3.650352933,5.709955642,3.167731199,3.639208513,3.429649685,3.708705335,4.160081596,4.674094596,5.643331744,3.268778532,3.766218006,3.2549018,3.338312402,3.091235742,4.38107168
