LON,LAT,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
275.0678101,48.08630753,0.794491571,1.177166403,0.853176258,1.103038509,1.095796634,0.574064337,1.4506476,1.520659668,1.347117511,1.118925542,1.029197854,0.787172486,0.787473826,1.091753727,1.981572073,0.948327148,1.303949041,1.672475468,1.074043219,1.133518567,1.26342011,1.109969554,1.738875342,1.234661352,1.062335952,1.334199497,1.493213813,1.192281772,1.753743621,1.36201711,2.504728732,0.986439891,1.30952347,0.826912,1.257416952,1.295245645,1.365718854,1.721622643,0.923637894,1.019114613,1.956748246,2.512272235,0.853409637,1.277088889,1.244627705,1.934852282,0.98078588,1.956691759,2.11669277,0.985056461,2.03128908,1.856736326,1.796791297,1.562422553,1.822213313,1.685446835,1.854743482,2.273755024,1.908471073,2.847397641,2.227606114,1.809565667,3.138634381,4.059906888,2.521637955,1.026459295,1.576154121,1.795107043,2.046974334,2.033239799,2.556123649,0.980224087,1.106951099,1.570503099,1.90028598,2.169892779,2.209158962,1.233258502,2.503186285,1.589052288,3.210121593,2.155782249,1.646566495,0.945289518,0.84745751,1.208139286,1.890000983,2.090509456,3.018116814,2.138849017,1.578256216,2.000752175,1.813966848,1.17805377,1.571789298
275.1187744,48.30366135,0.65163359,1.060186572,0.712095326,1.091330588,0.852006712,0.567483987,1.388225271,1.434860229,1.257234323,1.026511059,0.939842419,0.710293044,0.879034099,0.95794777,1.569804299,0.72797865,1.144579699,1.630873934,1.029843591,1.17641395,1.073466976,1.129042238,1.434696855,0.970394617,0.961173669,1.121522448,1.544523311,1.065304471,1.581013769,1.364316568,2.283607691,0.867199611,1.440746979,1.072736978,1.566398887,0.991099347,1.158325718,1.312654144,1.188430198,0.910898448,1.689542103,2.190085384,0.89229328,1.652510812,1.168553035,1.643878198,0.999819431,1.784479405,1.848311132,1.070945567,1.814441645,1.65179301,1.743304317,1.284337835,2.122007731,1.43047287,2.06308438,2.947194951,2.132045993,2.479539662,1.859722373,1.543026372,2.65283079,3.776676436,2.397548729,1.201100938,1.573300085,2.266437456,1.78088162,2.46982774,2.160906897,1.299911991,1.290860469,1.909716482,1.976143712,2.19972443,2.583013596,1.137222402,2.189341224,1.581729393,3.789937186,1.737827918,1.688368406,1.200984276,0.938198659,1.135772851,2.344422,2.057406388,2.762737107,1.880361303,1.73854687,2.327252971,1.751556814,1.24468761,1.634844308
275.1701965,48.52100372,0.7319519,0.972259956,0.606404048,1.181332423,0.761746659,0.575309074,1.122400912,1.344743607,1.314696183,0.938744554,0.901691865,0.661789396,0.960569708,0.879832976,1.57086059,0.656964842,1.245304509,1.408736812,1.220481031,1.198391656,0.818749815,1.126216651,1.559896225,0.889533015,0.799930627,1.133195613,1.197619181,0.996024428,1.43455576,1.453808023,2.123385415,0.709466876,1.536260842,1.042236921,1.815517609,0.857831202,1.034167896,1.361688298,1.126040088,0.903863339,1.65820801,1.907164994,0.724983431,1.566164867,0.967117389,1.485585183,1.151757274,1.695066796,1.854928899,1.043919198,1.726912353,1.870075384,1.59843399,1.506890172,2.101530351,1.44004605,2.213321575,3.219681324,1.917671847,2.571116284,1.77075805,1.663545803,2.367844313,3.580020164,2.524572039,1.460009901,1.693009874,2.202342849,1.747796452,2.987618004,2.260394671,1.49008889,1.338491806,1.796659501,1.612000195,2.017161391,2.383643701,1.078505452,2.157812448,1.718664387,3.574260148,1.740883571,1.818497615,1.440123258,1.107022624,1.076291584,2.249169357,2.435036598,2.508640117,1.960009697,2.052846933,2.180165701,1.755043137,0.995907943,1.697009966
275.2221069,48.73831558,0.811528965,0.940463297,0.665600702,0.987268811,0.706085544,0.497226429,1.111698628,1.379658455,1.410387462,0.796036353,0.8788326,0.727899203,1.012759301,0.881876691,1.461181769,0.710242593,1.415425025,1.419260238,1.150942969,1.244147064,0.822824517,1.073373224,1.865736891,0.896505626,1.178045036,1.09102468,1.259978949,1.064253365,1.629328846,1.816233726,1.845756228,0.794721142,1.590361928,1.239127539,1.654165511,0.789955005,0.825975001,1.635189136,1.070986393,0.882896315,1.785902366,1.951458228,0.822865709,1.579982351,1.410026034,1.769920271,1.367278033,1.647560389,1.803755651,0.996002936,1.671133166,1.92083095,1.666215067,1.510784938,1.98598055,1.395649892,2.217158209,3.008356799,2.058416726,2.578736585,2.191436287,1.938539888,2.179364998,3.832360727,2.537054267,1.942523234,1.834010562,2.273858528,1.749816375,3.138636624,2.265013965,1.679534367,1.745110029,1.767209686,1.66723255,1.915428764,2.178182292,1.315592765,2.195118636,1.376763005,3.386335118,1.83282235,1.723750558,1.622670953,1.399286227,1.373930013,2.253819165,2.479507773,2.644504975,2.210929925,1.916922735,1.868769504,1.819132757,1.875344505,1.461341128
275.2744141,48.95559311,0.821459295,0.765839738,0.685130661,0.879359059,0.675581583,0.576793643,1.228392288,1.256577462,1.21899875,0.854922989,0.801098433,0.73659662,0.933575143,0.803855194,1.617840011,0.787930514,1.183544304,1.609324175,1.214083184,1.256940233,0.924899047,1.143580474,1.700991555,0.874269379,0.98546641,0.998573181,0.995049236,1.019745012,1.555124316,1.700581855,1.801092589,0.723378458,1.600036567,1.240242323,1.560806001,0.861140888,0.608068943,1.736135163,0.970019617,1.100533782,1.808833727,2.062769969,0.76650133,1.25360231,1.394878372,1.734882123,1.604178336,1.578969618,1.760827918,1.157590756,1.609361843,1.895374607,1.818260018,1.438322871,1.961657856,1.317927414,2.059945881,3.049474105,1.992810294,2.492366277,2.415670857,2.043193873,2.10203248,3.721665897,2.371329106,2.183580234,1.500198905,2.029119296,2.181079358,2.981504221,2.256599911,1.633586716,1.998719243,2.131964909,1.830711294,1.758420166,2.244566051,1.214232054,2.158066994,1.287300372,3.005493624,1.499207662,1.388980612,1.620679697,1.431196168,1.420155923,2.002118228,2.724928529,2.649324701,2.132274621,2.171296101,1.957802088,2.081094612,2.060804816,1.327865606
275.327179,49.17287064,0.729766743,0.768063482,0.6931598,0.877511297,0.635106123,0.646802518,1.154050547,1.230822316,1.226852916,0.963313865,0.715109972,0.852709296,0.939660146,0.817791244,1.97662203,0.754280138,1.210588523,1.950259669,1.201715878,1.51303976,0.961406163,1.225610336,1.746138241,0.997340652,0.989837646,0.995466391,1.14286495,1.135420592,1.673892492,1.624576699,1.779801647,0.733729936,1.639513827,1.613853057,1.560211921,0.914662448,0.641313068,1.96010259,1.137748157,1.125176111,1.839209895,2.180732198,0.871401308,1.23447024,1.850525019,1.696463643,1.692324504,1.9001032,1.892558399,1.151989366,1.555835637,1.912968552,2.031236176,1.596680977,2.247024308,1.265258305,2.265368824,2.698782786,2.03248446,2.260019848,2.501963553,2.145778149,1.960292901,3.127653388,2.332700045,2.305317152,1.609072889,1.848480024,2.237703537,3.193243435,2.079146632,1.91377105,2.058622696,2.189968874,1.733969395,1.699366893,2.487247919,1.333192437,2.150012759,1.196311699,2.78338845,1.601336539,1.588023805,1.785957745,1.520949782,1.721955936,2.005325789,3.253974613,2.493984828,2.366243893,2.712971095,2.043626782,2.478430403,2.86811,1.547471812
275.3804016,49.39010239,0.686889308,0.612571908,0.642071715,0.794542655,0.65832051,0.788163927,1.262950878,1.118999164,1.060744247,1.061132403,0.735585176,0.9466405,0.766487394,0.853881456,1.891586221,0.824256389,1.057022734,2.382053152,1.281271611,1.392080257,0.907600665,1.133939997,1.863941708,0.957518039,1.007299415,0.951583843,0.935843732,1.215864467,1.592380392,1.572837775,1.683648621,0.76375812,1.65428698,1.531434752,1.465703874,0.992985443,0.66611152,1.7727721,1.377490004,1.193575466,2.201529432,1.988326533,0.92339859,1.355696734,1.864810735,1.906103884,1.562796009,1.674851283,1.661111039,1.247581244,1.56578332,1.942345457,1.944250782,1.696967451,1.916132054,1.269694724,1.845902962,2.657784192,2.126677848,1.993106987,2.619478576,2.544355026,1.830762957,2.67172203,2.412328751,1.907755045,1.579258699,1.704963999,2.078490923,3.316998228,1.765006019,1.469956144,2.016435234,2.22849665,1.523488635,1.777920257,2.559411029,1.356186173,1.976939231,1.112189816,2.570310583,1.479756592,1.390372752,1.621759881,1.658074084,1.86621482,1.911194164,2.98867385,2.619695251,2.131147836,2.645248994,1.850068198,2.376944138,3.021521141,1.723424365
275.4341125,49.60731888,0.650120326,0.662785583,0.675805661,0.790272244,0.762525865,0.898105504,1.167050984,1.252669568,1.189585746,1.013146111,0.838221525,1.086555872,0.766321812,0.958850363,1.801961995,0.808652446,1.079531838,2.399627398,1.237828235,1.419530036,0.833892435,1.092625611,1.644285173,1.169081746,1.048927575,1.055367675,0.897421297,1.23797984,1.573125091,1.695236058,1.605733553,0.969871537,1.726059998,1.649167383,1.380391964,0.964735794,0.669900715,1.652374513,1.691827275,1.140413295,2.262038964,1.98337299,0.974612152,1.48004744,2.141807459,1.795636177,1.404702633,1.66333143,1.449608071,1.61912238,1.534740118,2.055971667,2.198291527,1.7805422,1.797572181,1.424972997,1.927593431,2.285549654,2.150327047,1.99322617,2.911663131,3.091994429,2.185838316,2.343079428,2.448939016,1.899400694,1.650692163,1.524395997,2.133330562,4.014522739,1.853816506,1.865473459,2.188396338,2.131862542,1.543353593,2.356920031,2.765275934,1.17944666,2.001652022,1.245253982,2.718087237,1.679959318,1.57285383,1.932707415,1.992117811,2.372245545,1.879356575,3.349581355,2.803002184,2.140313246,3.357505598,2.297847074,2.505882935,3.651057719,1.748004566
275.2895813,47.61745071,0.76302746,1.269222758,1.098670323,1.292414588,1.315922932,1.041597096,1.477536252,1.420488378,1.359603034,1.293198172,1.397063015,1.087256546,1.230972318,1.355188748,1.933983414,1.235988604,1.70580036,1.6412893,1.364346928,1.731269208,1.467229398,1.186096913,2.531742326,1.227414736,1.470427878,1.421479716,1.740194401,1.270752084,1.814347782,1.15833116,1.99451436,1.225335276,1.435633548,0.876145489,1.427344771,1.620636349,1.512881391,2.130857579,1.794332905,1.610466142,2.517646517,2.043873705,1.388251455,1.607585503,1.643901363,2.366382802,1.047709792,2.573574987,2.697750954,1.498497753,1.957196064,2.125883063,1.15620964,1.651087536,2.142822637,1.871355216,2.000601758,2.761811161,2.16154019,2.825271122,1.885774945,2.232401368,2.453370501,3.605612452,2.739315639,1.507754134,1.361299901,1.54843338,1.979817692,2.35005541,3.667552527,1.67596542,1.107897608,1.701535746,2.226129576,2.708721998,2.520797974,1.119200889,3.306106696,1.880632109,1.454765907,2.104476099,1.914450536,1.31078376,1.452719763,2.526580311,2.271087871,2.755593252,3.43100383,2.191990729,2.684301021,2.041058964,0.822227751,1.79609337,2.147658453
275.3410645,47.83470917,0.854224137,1.162723001,0.897811196,1.089722259,1.171488071,0.828601411,1.568139601,1.380447837,1.290299868,1.282444433,1.17803475,0.879527554,1.046607627,1.057284131,1.560188958,1.010726186,1.614843923,1.636940907,1.189092866,1.461834829,1.384874638,1.237477016,2.153292014,1.169038576,1.282568283,1.090373159,1.550938677,1.234275238,1.770483656,1.115001475,2.341824602,1.08031011,1.426081612,1.041499305,1.377944675,1.408959732,1.356043276,1.753053263,1.507546154,1.380543123,2.234781439,2.404097166,1.110218241,1.394074841,1.75617082,2.007004275,1.092927033,2.339850585,2.490370139,1.062757673,1.851850203,2.053513565,1.547014705,1.67614011,2.311412575,1.775618259,2.023394481,2.478335312,2.003408288,2.914799311,2.056149659,1.786742161,2.367064586,3.310659025,2.769800616,1.307621653,1.540317765,1.781499486,2.092774552,2.034539992,2.930488639,1.291933338,1.398277275,1.895417836,1.906061766,2.825412514,2.320704468,0.978068647,2.879201195,1.834591219,2.151605514,2.023485925,1.935260138,1.386786543,0.951572063,1.991902247,2.044219384,2.678875777,2.720872846,2.160006441,2.128132962,2.200009528,1.545994243,1.242074343,1.925221519
